종류,학원지정번호,학원명,도로명주소,도로명 상세 주소,분야명,교습계열명,교습과정목록명,,정원합계,일시수용능력합계,,인당수강료,,,,,,,,
학원,3000040519,아이자라다미술학원,서울특별시 서초구 서초중앙로 238,", 307호 (반포동, 삼호가든쇼핑센타)",예능(대),예능(중),"미술,",미술,40,40,,Y,N,6597,개원,20211231,,99991231,20211231,20231018
교습소,3000040536,문네프아뜰리에미술교습소,서울특별시 서초구 서래로6길 20,", 101호 (반포동, 대정빌딩)",예능(대),예능(중),,미술,9,9,,Y,N,6577,개원,20211231,,99991231,20211231,20231018
교습소,3000040593,칠삼공수학교습소,서울특별시 서초구 고무래로 32,", 303호 (반포동, 반포트라이엄프메딕스빌딩)",입시.검정 및 보습,보통교과,수학1(초),보습,36,4,"수학1(초):300000, 수학2(초):400000, 수학3(초):400000, 수학4(초):600000, 수학5(중):400000, 수학6(중):600000, 수학7(중):800000, 수학8(고):540000, 수학9(고):800000",Y,N,6599,개원,20220107,,99991231,20220107,20231018
학원,3000040607,마녀쌤영어방배관학원,서울특별시 서초구 동작대로 214,", 2층 (방배동, 정금빌딩)",입시.검정 및 보습,보통교과,,입시?논술,30,163,,Y,Y,6554,개원,20220110,,99991231,20220110,20231018
학원,3000040621,서초압구정국어논술학원,서울특별시 서초구 서초중앙로31길 6-3,", 1층 (반포동, 지지반포빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,1386,154,,Y,N,6593,개원,20220111,,99991231,20220111,20240324
학원,3000040629,하이픈랩학원,서울특별시 서초구 고무래로10길 12,", 4층 (반포동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,30,82,,Y,N,6593,개원,20220112,,99991231,20220112,20240317
학원,3000040633,이루다방배어학원,서울특별시 서초구 방배로31길 36,", 2층,3층 (방배동)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),1540,154,,Y,N,6562,개원,20220113,,99991231,20220113,20231018
학원,3000040659,올댓뷰티아카데미입시학원,서울특별시 서초구 강남대로69길 8,", 7층 전체 (서초동)",기타(대),기타(중),이?미용,이?미용,933,131,,Y,N,6611,개원,20220110,,99991231,20220110,20240324
학원,3000040662,씨이씨영어학원,서울특별시 서초구 나루터로 37,", 301호 전체 (잠원동, 신사쇼핑센터)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,80,77,,Y,N,6515,개원,20220110,,99991231,20220110,20231217
교습소,3000040671,디지털첨단수학교습소,서울특별시 서초구 동광로19길 9,", 201호 (방배동)",입시.검정 및 보습,보통교과,,보습?논술,9,9,,Y,N,6561,개원,20220118,,99991231,20220118,20231018
교습소,3000040678,이지알랩(EGR lab)영어교습소,서울특별시 서초구 신반포로 195,", 5동 5층 8호일부, 9호 (잠원동, 반포쇼핑타운)",입시.검정 및 보습,보통교과,영어,보습,9,5,,Y,N,6512,개원,20220119,,99991231,20220119,20231224
교습소,3000040759,밀라노아트스튜디오미술교습소,서울특별시 서초구 방배천로34길 11,", 102호 (방배동, 진희하우스)",예능(대),예능(중),미술(초등),미술,9,6,미술(초등):180000,Y,N,6564,개원,20220128,,99991231,20220128,20231018
학원,3000040769,빅토리영어학원,서울특별시 서초구 서초대로 30,", 201호 (방배동, 현진빌딩)",입시.검정 및 보습,보통교과,"보습,",보습,75,72,,Y,N,6675,개원,20220128,,99991231,20220128,20231018
교습소,3000040811,김선희국어대장국어교습소,서울특별시 서초구 신반포로3길 8,", 305호 (반포동, 반포프라자)",입시.검정 및 보습,보통교과,국어(중),보습,8,9,"국어(중):350000, 국어(고):370000",Y,N,6502,개원,20220207,,99991231,20220207,20240225
학원,3000040812,케이튜터반포수학학원,서울특별시 서초구 동작대로 222,", 2층 (방배동, 목은빌딩)",입시.검정 및 보습,보통교과,,보습?논술,24,69,,Y,N,6554,개원,20220207,,99991231,20220207,20231018
교습소,3000040817,진수학교습소,서울특별시 서초구 서초중앙로 224,", 203호 (반포동)",입시.검정 및 보습,보통교과,수학,보습,72,2,,Y,N,6599,개원,20220208,,99991231,20220208,20231018
학원,3000040831,봉프앙프렌치아틀리에학원,서울특별시 서초구 고무래로 6-7,", 1층 (반포동, 경화빌딩)",예능(대),예능(중),"미술,",미술,25,39,,Y,N,6593,개원,20220208,,99991231,20220208,20231018
학원,3000040855,선앤미색채미술학원,서울특별시 서초구 방배천로26길 25,", 3층 (방배동, 유성빌딩)",기예(대),기예(중),"미술,",미술,50,41,,Y,N,6569,개원,20220214,,99991231,20220214,20231018
학원,3000040889,뉴파인반포서경관학원,서울특별시 서초구 동광로 23,", 2~4층 (방배동, 효성빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,560,185,,Y,N,6560,개원,20220218,,99991231,20220218,20231231
학원,3000040924,라엘뮤직앤아트전문학원,서울특별시 서초구 동광로12가길 7,", 2층 (방배동, 호정빌딩)",종합(대),,"음악,미술,",,190,88,,Y,N,6568,개원,20220224,,99991231,20220224,20231018
학원,3000040934,딜라이프댄스스포츠(DELife Dance Sports)학원,서울특별시 서초구 방배중앙로 157,", 4층 (방배동, 대흥빌딩)",기예(대),기예(중),,댄스,5,48,,Y,N,6558,개원,20220222,,99991231,20220222,20231018
학원,3000040950,페인트박스미술학원,서울특별시 서초구 사임당로 143,", 402호 (서초동, Cross 143)",예능(대),예능(중),"미술,",미술,8,40,,Y,N,6624,개원,20220225,,99991231,20220225,20231018
교습소,3000040963,메종드피아노교습소,서울특별시 서초구 신반포로23길 41,", 116호 (잠원동, 신반포2지구아파트)",예능(대),예능(중),,음악,15,5,,Y,N,6509,개원,20220302,,99991231,20220302,20231018
교습소,3000040967,fx수학교습소,서울특별시 서초구 방배중앙로21길 53,", 3층 (방배동)",입시.검정 및 보습,보통교과,초등수학A,보습,56,7,,Y,N,6560,개원,20220303,,99991231,20220303,20231018
교습소,3000040970,즐겁게피아노음악교습소,서울특별시 서초구 신반포로 219,", 5층 14호 (잠원동, 반포쇼핑타운)",예능(대),예능(중),입시음악1,음악,55,5,"입시음악1:120000, 입시음악2:140000, 입시음악3:160000, 입시음악4:180000, 입시음악5:200000, 입시음악6:220000, 입시음악7:240000, 입시음악8:260000, 입시음악9:280000, 입시음악10:300000, 입시음악11:320000",Y,N,6512,개원,20220304,,99991231,20220304,20231018
학원,3000041008,브라가밸리어학원,서울특별시 서초구 동광로 55,", 2층, 3층 (방배동, 금강장여관)",국제화,외국어,,실용외국어(유아/초?중?고),45,163,,Y,N,6561,개원,20220308,,99991231,20220308,20231018
교습소,3000041016,깊은수학교습소,서울특별시 서초구 효령로74길 34-23,", 101호(서초동)",입시.검정 및 보습,보통교과,수학(중학),보습,36,2,"수학(중학):400000, 수학(고등):550000",Y,N,6726,개원,20220310,,99991231,20220310,20231231
학원,3000041029,가맹거래사협회교육원원격학원,서울특별시 서초구 동산로6길 41-3,", 2층 (양재동, 고암빌딩)",종합(대),,,,1200,1200,,Y,N,6786,개원,20220311,,99991231,20220311,20231018
교습소,3000041031,리드인서초슬기샘신중점독서논술교습소,서울특별시 서초구 효령로46길 28,", 1층 103호 (서초동)",입시.검정 및 보습,보통교과,논술1,보습?논술,45,9,"논술1:170000, 논술2:220000, 논술3:220000, 토론논술:200000, 역사논술:300000",Y,N,6709,개원,20220314,,99991231,20220314,20231029
학원,3000041048,김지은이화무용학원,서울특별시 서초구 서래로 50,", 4층 (반포동, 한영빌딩)",예능(대),예능(중),"무용,",무용,136,78,,Y,N,6577,개원,20220316,,99991231,20220316,20231018
교습소,3000041062,아인수학교습소,서울특별시 서초구 서초중앙로29길 28,", 1층 7-2호 (반포동, 반포미도아파트)",입시.검정 및 보습,,초등A,,52,4,"초등A:140000, 초등B:210000, 초등C:210000, 초등D:315000, 초등E:250000, 초등F:360000, 초등I:320000, 초등J:480000",Y,N,6592,개원,20220314,,99991231,20220314,20231018
교습소,3000041063,권선생사회탐구교습소,서울특별시 서초구 서초중앙로 224,", 204호 (반포동)",입시.검정 및 보습,보통교과,,보습,8,7,,Y,N,6599,개원,20220316,,99991231,20220317,20231018
교습소,3000041071,류진국어교습소,서울특별시 서초구 신반포로3길 8,", 503호 (반포동, 반포프라자)",입시.검정 및 보습,보통교과,,보습?논술,9,3,,Y,N,6502,개원,20220316,,99991231,20220316,20231018
학원,3000041072,키즈브러시미술학원,서울특별시 서초구 동광로12가길 6,", 2층 (방배동)",예능(대),예능(중),미술,미술,5,40,,Y,N,6565,개원,20220316,,99991231,20220316,20240225
학원,3000041084,키잉글리쉬(키프랩)학원,서울특별시 서초구 효령로 398,", 1층 (서초동, 서초 케이미 빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,34,85,,Y,N,6727,개원,20220228,,99991231,20220228,20240225
교습소,3000041085,내곡스마트해법수학교습소,서울특별시 서초구 헌릉로8길 9-8,5층 504호(내곡동),입시.검정 및 보습,보통교과,수학(초등1~3),보습,12,9,"수학(초등1~3):200000, 수학(초등4~6):240000, 수학(중등):300000",Y,N,6800,개원,20220307,,99991231,20220307,20240317
학원,3000041117,와이키즈서초본원학원,서울특별시 서초구 고무래로 22,", 2층 일부 (반포동, 쌍동빌딩 서관)",기타(대),기타(중),"기타(소),",기타(소),156,98,,Y,N,6593,개원,20220324,,99991231,20220324,20231018
학원,3000041118,엘학원,서울특별시 서초구 성촌1길 6,", 3층 302호 (우면동)",입시.검정 및 보습,보통교과,,보습?논술,180,70,,Y,N,6765,개원,20220324,,99991231,20220324,20231018
학원,3000041120,레인보우아트미술학원,서울특별시 서초구 사임당로 143,", 301호 (서초동, Cross 143)",예능(대),예능(중),,미술,9,41,,Y,N,6624,개원,20220323,,99991231,20220323,20231018
교습소,3000041121,미문수학교습소,서울특별시 서초구 사평대로45길 10-25,", 202-1호 (반포동, 베리타스타운)",입시.검정 및 보습,보통교과,,보습?논술,18,9,,Y,N,6544,개원,20220323,,99991231,20220323,20231018
교습소,3000041147,랑바이올린교습소,서울특별시 서초구 효령로46길 5,", 203호 (서초동)",예능(대),예능(중),바이올린초급1,음악,48,8,,Y,N,6709,개원,20220328,,99991231,20220328,20231018
학원,3000041161,가인서초학종관학원,서울특별시 서초구 명달로 25,", 3층 (방배동, 우성빌딩 2)",입시.검정 및 보습,보통교과,,보습?논술,260,80,,Y,N,6707,개원,20220323,,99991231,20220323,20231018
학원,3000041172,키마미술학원,서울특별시 서초구 나루터로12길 30,", 3층 (잠원동, 미르빌딩)",예능(대),예능(중),"미술,",미술,180,54,,Y,N,6527,개원,20220330,,99991231,20220330,20231018
교습소,3000041210,마이리틀팔레트미술교습소,서울특별시 서초구 효령로 403,", 서초그랑자이아파트상가 407호 (서초동)",예능(대),예능(중),,미술,9,9,,Y,N,6630,개원,20220405,,99991231,20220405,20231018
학원,3000041248,서초티오티(TOT)반포2관학원,서울특별시 서초구 고무래로 6-10,", 7층 701호 (반포동)",입시.검정 및 보습,보통교과,,보통교과,60,68,,Y,N,6593,개원,20220412,,99991231,20220412,20231018
학원,3000041258,해피맘연기학원,서울특별시 서초구 서초대로 251,", 4층 401호 (서초동)",기예(대),기예(중),,"연기(연극,뮤지컬,오페라)",20,59,,Y,N,6595,개원,20220413,,99991231,20220413,20231018
교습소,3000041260,서초한수위수학교습소,서울특별시 서초구 신반포로 177,", 4층 18호 (잠원동, 반포쇼핑타운)",입시.검정 및 보습,보통교과,,보습,12,4,,Y,N,6512,개원,20220411,,99991231,20220411,20231018
교습소,3000041274,서이하연과학교습소,서울특별시 서초구 사임당로 151,", 501-5호 (서초동, 대한무지개종합상가)",입시.검정 및 보습,보통교과,,보습,49,6,,Y,N,6624,개원,20220316,,99991231,20220316,20231018
학원,3000041278,디엘르발레학원,서울특별시 서초구 동광로19길 16,", 4층 (방배동, 복빌딩)",예능(대),예능(중),무용,무용,80,46,,Y,N,6561,개원,20220418,,99991231,20220418,20231119
교습소,3000041310,소어(soarpiano)피아노교습소,서울특별시 서초구 동산로8길 70,", 2층 우측 (양재동)",예능(대),예능(중),,음악,18,3,,Y,N,6789,개원,20220421,,99991231,20220421,20231018
교습소,3000041326,진논술교습소,서울특별시 서초구 강남대로37길 56-31,", 4층 전체 (서초동, 서현빌딩)",입시.검정 및 보습,보통교과,,보습?논술,24,9,,Y,N,6734,개원,20220425,,99991231,20220425,20231018
학원,3000041344,리드인지인국어학원,서울특별시 서초구 서초중앙로31길 20,"4층 (반포동, 인원빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,388,97,,Y,N,6593,개원,20220428,,99991231,20220428,20240128
학원,3000041347,제이포커스잉글리시방배2관학원,서울특별시 서초구 동광로19길 19,", 4층 (방배동, 그랜드빌딩)",입시.검정 및 보습,보통교과,"보습?논술,",보습?논술,85,106,,Y,N,6561,개원,20220428,,99991231,20220428,20231018
학원,3000041358,서초이화음악학원,서울특별시 서초구 헌릉로8길 45,", 204호 205호 (내곡동, 서초포레스타2단지)",예능(대),예능(중),,음악,7,36,,Y,N,6800,개원,20220427,,99991231,20220427,20231018
학원,3000041367,생각하는미술학원,서울특별시 서초구 태봉로 70,", 502호 (우면동, 우면프라자)",예능(대),예능(중),,미술,20,42,,Y,N,6764,개원,20220429,,99991231,20220429,20231113
학원,3000041383,엠아이메타버스원격학원,서울특별시 강남구 선릉로94길 11,", 2층 일부 (삼성동, 삼성2빌딩)",종합(대),,"보습?논술,",,16,1,,Y,N,6161,개원,20220503,,99991231,20220503,20231018
학원,3000041390,리베라입시전문원격학원,서울특별시 서초구 남부순환로 2652,", 6층 601호 (양재동, 대명빌딩)",입시.검정 및 보습,진학지도,,진학상담지도,100,100,,Y,N,6739,개원,20220504,,99991231,20220504,20231018
학원,3000041470,서울상문수학전문학원,서울특별시 서초구 명달로 58,", 3층 302호 (서초동)",입시.검정 및 보습,보통교과,,보습?논술,225,77,,Y,N,6708,개원,20220518,,99991231,20220518,20231018
교습소,3000041471,반포새빛가야금교습소,서울특별시 서초구 신반포로 205,", 반포쇼핑타운 6동 405호 (잠원동, 반포쇼핑타운)",예능(대),예능(중),가야금 중급,음악,10,6,"가야금 중급:200000, 가야금 입시:270000",Y,N,6512,개원,20220516,,99991231,20220516,20231018
교습소,3000041486,피플음악교습소,서울특별시 서초구 태봉로2길 60,", 205호 (우면동, 서초네이처힐3단지)",예능(대),예능(중),,음악,35,7,,Y,N,6764,개원,20220520,,99991231,20220520,20231018
